Date,waterYear,ppt,tmean,freeze,precip_type,prism_snow_mm,month,prism_snow_mm_accum
1991-12-07,1992,0,0.12,0,rain,0,12,116.833
1991-12-08,1992,0,-0.812,1,snow,0,12,116.833
1991-12-09,1992,0,0.274,0,rain,0,12,116.833
1991-12-10,1992,15.202,-0.521,1,snow,15.202,12,132.035
1991-12-11,1992,31.545,-2.455,1,snow,31.545,12,163.58
1991-12-12,1992,0,-3.499,1,snow,0,12,163.58
1991-12-13,1992,0,-5.812,1,snow,0,12,163.58
1991-12-14,1992,0,-2.669,1,snow,0,12,163.58
1991-12-15,1992,0,0.164,0,rain,0,12,163.58
1991-12-16,1992,0,1.052,0,rain,0,12,163.58
1991-12-17,1992,0,-0.411,1,snow,0,12,163.58
1991-12-18,1992,57.353,-2.257,1,snow,57.353,12,220.933
1991-12-19,1992,26.083,-3.818,1,snow,26.083,12,247.016
1991-12-20,1992,0,-2.068,1,snow,0,12,247.016
1991-12-21,1992,3.041,-2.291,1,snow,3.041,12,250.057
1991-12-22,1992,1.281,-4.307,1,snow,1.281,12,251.338
1991-12-23,1992,0,-3.578,1,snow,0,12,251.338
1991-12-24,1992,0,-3.096,1,snow,0,12,251.338
1991-12-25,1992,0,-2.782,1,snow,0,12,251.338
1991-12-26,1992,0,-4.405,1,snow,0,12,251.338
1991-12-27,1992,0,-3.922,1,snow,0,12,251.338
1991-12-28,1992,2.25,-2.709,1,snow,2.25,12,253.588
1991-12-29,1992,0,-5.158,1,snow,0,12,253.588
1991-12-30,1992,20.622,-5.782,1,snow,20.622,12,274.21
1992-01-01,1992,0,-7.747,1,snow,0,1,274.21
1992-01-02,1992,0,-3.815,1,snow,0,1,274.21
1992-01-03,1992,12.241,-3.549,1,snow,12.241,1,286.451
1992-01-04,1992,0,-5.033,1,snow,0,1,286.451
1992-01-05,1992,10.569,-2.913,1,snow,10.569,1,297.02
1992-01-06,1992,27.761,-4.952,1,snow,27.761,1,324.781
1992-01-07,1992,0,-7.73,1,snow,0,1,324.781
1992-01-08,1992,0,-5.5,1,snow,0,1,324.781
1992-01-09,1992,0,-4.56,1,snow,0,1,324.781
1992-01-10,1992,0,-0.194,1,snow,0,1,324.781
1992-01-11,1992,0.041,-4.076,1,snow,0.041,1,324.822
1992-01-12,1992,0,-7.912,1,snow,0,1,324.822
1992-01-13,1992,0,-8.473,1,snow,0,1,324.822
1992-01-14,1992,0,-6.637,1,snow,0,1,324.822
1992-01-15,1992,0,-7.724,1,snow,0,1,324.822
1992-01-16,1992,0,-2.23,1,snow,0,1,324.822
1992-01-17,1992,0,-3.344,1,snow,0,1,324.822
1992-01-18,1992,0,-5.033,1,snow,0,1,324.822
1992-01-19,1992,0,-3.82,1,snow,0,1,324.822
1992-01-20,1992,0,-1.753,1,snow,0,1,324.822
1992-01-21,1992,0,-2.774,1,snow,0,1,324.822
1992-01-22,1992,0,-4.931,1,snow,0,1,324.822
1992-01-23,1992,0,-3.467,1,snow,0,1,324.822
1992-01-24,1992,0,0.166,0,rain,0,1,324.822
1992-01-25,1992,0,0.954,0,rain,0,1,324.822
1992-01-26,1992,0,1.081,0,rain,0,1,324.822
1992-01-27,1992,0,-0.234,1,snow,0,1,324.822
1992-01-28,1992,0,0.931,0,rain,0,1,324.822
1992-01-29,1992,0,1.597,0,rain,0,1,324.822
1992-01-30,1992,0,2.286,0,rain,0,1,324.822
1992-01-31,1992,0,1.594,0,rain,0,1,324.822
1992-02-01,1992,0,0.006,0,rain,0,2,324.822
1992-02-02,1992,0.366,-1.004,1,snow,0.366,2,325.188
1992-02-03,1992,0,-1.396,1,snow,0,2,325.188
1992-02-04,1992,0,-3.612,1,snow,0,2,325.188
1992-02-05,1992,0.038,-3.212,1,snow,0.038,2,325.226
1992-02-06,1992,0,-2.084,1,snow,0,2,325.226
1992-02-07,1992,6.391,-1.663,1,snow,6.391,2,331.617
1992-02-08,1992,0,-2.336,1,snow,0,2,331.617
1992-02-09,1992,0,-2.526,1,snow,0,2,331.617
1992-02-10,1992,11.74,-2.615,1,snow,11.74,2,343.357
1992-02-11,1992,7.585,-3.147,1,snow,7.585,2,350.942
1992-02-12,1992,3.253,-1.209,1,snow,3.253,2,354.195
1992-02-13,1992,21.382,-2.534,1,snow,21.382,2,375.577
1992-02-14,1992,2.013,-3.517,1,snow,2.013,2,377.59
1992-02-15,1992,13.563,-3.255,1,snow,13.563,2,391.153
1992-02-16,1992,9.962,-7.348,1,snow,9.962,2,401.115
1992-02-17,1992,0,-6.253,1,snow,0,2,401.115
1992-02-18,1992,0,-5.698,1,snow,0,2,401.115
1992-02-19,1992,0,-2.976,1,snow,0,2,401.115
1992-02-20,1992,0,-0.009,1,snow,0,2,401.115
1992-02-21,1992,0,0.612,0,rain,0,2,401.115
1992-02-22,1992,0,1.039,0,rain,0,2,401.115
1992-02-23,1992,0,-3.781,1,snow,0,2,401.115
1992-02-24,1992,0,-1.413,1,snow,0,2,401.115
1992-02-25,1992,0,-2.264,1,snow,0,2,401.115
1992-02-26,1992,0,-2.031,1,snow,0,2,401.115
1992-02-27,1992,0,1.496,0,rain,0,2,401.115
1992-02-28,1992,0,2.981,0,rain,0,2,401.115
1992-02-29,1992,0,2.941,0,rain,0,2,401.115
1992-03-01,1992,0,3.129,0,rain,0,3,401.115
1992-03-02,1992,3.843,2.597,0,rain,0,3,401.115
1992-03-03,1992,1.14,-0.352,1,snow,1.14,3,402.255
1992-03-04,1992,3.629,-1.139,1,snow,3.629,3,405.884
1992-03-05,1992,1.437,0.746,0,rain,0,3,405.884
1992-03-06,1992,0,1.224,0,rain,0,3,405.884
1992-03-07,1992,6.235,2.647,0,rain,0,3,405.884
1992-03-08,1992,2.275,-3.151,1,snow,2.275,3,408.159
1992-03-09,1992,0,-3.89,1,snow,0,3,408.159
1992-03-10,1992,0,-2.35,1,snow,0,3,408.159
1992-03-11,1992,0,0.493,0,rain,0,3,408.159
1992-03-12,1992,0,2.841,0,rain,0,3,408.159
1992-03-13,1992,0,3.384,0,rain,0,3,408.159
1992-03-14,1992,0,4.174,0,rain,0,3,408.159
1992-03-15,1992,0,3.841,0,rain,0,3,408.159
1992-03-16,1992,0,2.256,0,rain,0,3,408.159
1992-03-17,1992,0,0.46,0,rain,0,3,408.159
1992-03-18,1992,0,-1.346,1,snow,0,3,408.159
1992-03-19,1992,0,-1.151,1,snow,0,3,408.159
1992-03-20,1992,0,0.49,0,rain,0,3,408.159
1992-03-21,1992,7.038,-0.221,1,snow,7.038,3,415.197
1992-03-22,1992,0,-0.067,1,snow,0,3,415.197
1992-03-23,1992,1.619,-0.288,1,snow,1.619,3,416.81600000000003
1992-03-24,1992,0,0.602,0,rain,0,3,416.81600000000003
1992-03-25,1992,0,2.193,0,rain,0,3,416.81600000000003
1992-03-26,1992,0.854,4.067,0,rain,0,3,416.81600000000003
1992-03-27,1992,12.052,1.056,0,rain,0,3,416.81600000000003
1992-03-28,1992,0,0.971,0,rain,0,3,416.81600000000003
1992-03-29,1992,1.403,1.39,0,rain,0,3,416.81600000000003
1992-03-30,1992,4.552,2.867,0,rain,0,3,416.81600000000003
1992-03-31,1992,37.825,0.838,0,rain,0,3,416.81600000000003
1992-04-01,1992,0,1.84,0,rain,0,4,0
1992-04-02,1992,0,2.874,0,rain,0,4,0
1992-04-03,1992,0,4.469,0,rain,0,4,0
1992-04-04,1992,0,6.032,0,rain,0,4,0
1992-04-05,1992,0,6.311,0,rain,0,4,0
1992-04-06,1992,0,6.564,0,rain,0,4,0
1992-04-07,1992,0,6.54,0,rain,0,4,0
1992-04-08,1992,0,7.475,0,rain,0,4,0
1992-04-09,1992,0,8.391,0,rain,0,4,0
1992-04-10,1992,0,8.311,0,rain,0,4,0
1992-04-11,1992,0,9.763,0,rain,0,4,0
1992-04-12,1992,0,10.223,0,rain,0,4,0
1992-04-13,1992,16.804,10.382,0,rain,0,4,0
1992-04-14,1992,0,7.701,0,rain,0,4,0
1992-04-15,1992,6.143,6.835,0,rain,0,4,0
1992-04-16,1992,0,5.202,0,rain,0,4,0
1992-04-17,1992,0,8.142,0,rain,0,4,0
1992-04-18,1992,0,1.815,0,rain,0,4,0
1992-04-19,1992,0,1.689,0,rain,0,4,0
1992-04-20,1992,0,3.302,0,rain,0,4,0
1992-04-21,1992,0,6.217,0,rain,0,4,0
1992-04-22,1992,0,6.613,0,rain,0,4,0
1992-04-23,1992,0,7.543,0,rain,0,4,0
1992-04-24,1992,0,8.944,0,rain,0,4,0
1992-04-25,1992,0,9.881,0,rain,0,4,0
1992-04-26,1992,0,11.05,0,rain,0,4,0
1992-04-27,1992,0,12.852,0,rain,0,4,0
1992-04-28,1992,0,13.718,0,rain,0,4,0
1992-04-29,1992,0,13.671,0,rain,0,4,0
1992-04-30,1992,0,13.587,0,rain,0,4,0
1992-05-01,1992,0,12.05,0,rain,0,5,0
1992-05-02,1992,0,11.478,0,rain,0,5,0
1992-05-03,1992,0,11.162,0,rain,0,5,0
1992-05-04,1992,0,9.915,0,rain,0,5,0
1992-05-05,1992,0,10.214,0,rain,0,5,0
1992-05-06,1992,1.89,9.99,0,rain,0,5,0
1992-05-07,1992,0,9.204,0,rain,0,5,0
1992-05-08,1992,0.944,9.643,0,rain,0,5,0
1992-05-09,1992,16.745,6.387,0,rain,0,5,0
1992-05-10,1992,0,4.541,0,rain,0,5,0
1992-05-11,1992,0,9.3,0,rain,0,5,0
1992-05-12,1992,0,11.06,0,rain,0,5,0
1992-05-13,1992,0,11.669,0,rain,0,5,0
1992-05-14,1992,0,12.416,0,rain,0,5,0
1992-05-15,1992,0,12.194,0,rain,0,5,0
1992-05-16,1992,0,12.756,0,rain,0,5,0
1992-05-17,1992,0,13.113,0,rain,0,5,0
1992-05-18,1992,0,13.046,0,rain,0,5,0
1992-05-19,1992,5.642,12.258,0,rain,0,5,0
1992-05-20,1992,7.842,7.942,0,rain,0,5,0
1992-05-21,1992,4.281,7.742,0,rain,0,5,0
1992-05-22,1992,5.709,8.125,0,rain,0,5,0
1992-05-23,1992,5.283,8.617,0,rain,0,5,0
1992-05-24,1992,4.132,7.644,0,rain,0,5,0
1992-05-25,1992,1.468,8.603,0,rain,0,5,0
1992-05-26,1992,3.643,9.893,0,rain,0,5,0
1992-05-27,1992,0,9.424,0,rain,0,5,0
1992-05-28,1992,0,9.121,0,rain,0,5,0
1992-05-29,1992,3.713,8.337,0,rain,0,5,0
1992-05-30,1992,0,8.896,0,rain,0,5,0
1992-05-31,1992,0,10.736,0,rain,0,5,0
1992-06-01,1992,7.619,9.928,0,rain,0,6,0
1992-06-02,1992,0,11.89,0,rain,0,6,0
1992-06-03,1992,0,13.921,0,rain,0,6,0
1992-06-04,1992,0,15.148,0,rain,0,6,0
1992-06-05,1992,0,13.752,0,rain,0,6,0
1992-06-06,1992,0,13.158,0,rain,0,6,0
1992-06-07,1992,0,12.465,0,rain,0,6,0
1992-06-08,1992,10.163,9.83,0,rain,0,6,0
1992-06-09,1992,0,11.639,0,rain,0,6,0
1992-06-10,1992,0,13.706,0,rain,0,6,0
1992-06-11,1992,0,14.535,0,rain,0,6,0
1992-06-12,1992,0,14.42,0,rain,0,6,0
1992-06-13,1992,0,13.392,0,rain,0,6,0
1992-06-14,1992,0,12.867,0,rain,0,6,0
1992-06-15,1992,0,10.023,0,rain,0,6,0
1992-06-16,1992,0,9.528,0,rain,0,6,0
1992-06-17,1992,0,12.195,0,rain,0,6,0
1992-06-18,1992,0,16.021,0,rain,0,6,0
1992-06-19,1992,0,16.876,0,rain,0,6,0
1992-06-20,1992,0,17.177,0,rain,0,6,0
1992-06-21,1992,0,16.843,0,rain,0,6,0
1992-06-22,1992,0,17.973,0,rain,0,6,0
1992-06-23,1992,0,17.811,0,rain,0,6,0
1992-06-24,1992,0,16.426,0,rain,0,6,0
1992-06-25,1992,2.864,15.631,0,rain,0,6,0
1992-06-26,1992,0,14.139,0,rain,0,6,0
1992-06-27,1992,0,14.331,0,rain,0,6,0
1992-06-28,1992,0,17.427,0,rain,0,6,0
1992-06-29,1992,0,17.221,0,rain,0,6,0
1992-06-30,1992,0,16.032,0,rain,0,6,0
1992-07-01,1992,0,13.198,0,rain,0,7,0
1992-07-02,1992,0,12.522,0,rain,0,7,0
1992-07-03,1992,0,15.266,0,rain,0,7,0
1992-07-04,1992,0,18.092,0,rain,0,7,0
1992-07-05,1992,0,19.114,0,rain,0,7,0
1992-07-06,1992,0,19.388,0,rain,0,7,0
1992-07-07,1992,0,17.63,0,rain,0,7,0
1992-07-08,1992,0,17.001,0,rain,0,7,0
1992-07-09,1992,0.091,16.752,0,rain,0,7,0
1992-07-10,1992,0.576,16.606,0,rain,0,7,0
1992-07-11,1992,3,14.541,0,rain,0,7,0
1992-07-12,1992,4.785,11.997,0,rain,0,7,0
1992-07-13,1992,12.482,12.451,0,rain,0,7,0
1992-07-14,1992,0,14.152,0,rain,0,7,0
1992-07-15,1992,0,15.349,0,rain,0,7,0
1992-07-16,1992,0,16.203,0,rain,0,7,0
1992-07-17,1992,0.161,16.758,0,rain,0,7,0
1992-07-18,1992,0,16.344,0,rain,0,7,0
1992-07-19,1992,0,16.285,0,rain,0,7,0
1992-07-20,1992,0,17.677,0,rain,0,7,0
1992-07-21,1992,0,17.977,0,rain,0,7,0
1992-07-22,1992,0,17.734,0,rain,0,7,0
1992-07-23,1992,13.49,16.328,0,rain,0,7,0
1992-07-24,1992,3.874,14.797,0,rain,0,7,0
1992-07-25,1992,8.686,14.889,0,rain,0,7,0
1992-07-26,1992,0,16.276,0,rain,0,7,0
1992-07-27,1992,0,16.879,0,rain,0,7,0
1992-07-28,1992,0,17.725,0,rain,0,7,0
1992-07-29,1992,0,18.31,0,rain,0,7,0
1992-07-30,1992,0,18.713,0,rain,0,7,0
1992-07-31,1992,0,17.442,0,rain,0,7,0
1992-08-01,1992,0,17.064,0,rain,0,8,0
1992-08-02,1992,0,18.902,0,rain,0,8,0
1992-08-03,1992,0,18.822,0,rain,0,8,0
1992-08-04,1992,0.758,18.675,0,rain,0,8,0
1992-08-05,1992,0.673,17.145,0,rain,0,8,0
1992-08-06,1992,1.783,14.92,0,rain,0,8,0
1992-08-07,1992,0,15.423,0,rain,0,8,0
1992-08-08,1992,0,17.09,0,rain,0,8,0
1992-08-09,1992,0,18.353,0,rain,0,8,0
1992-08-10,1992,3.791,18.995,0,rain,0,8,0
1992-08-11,1992,6.452,17.466,0,rain,0,8,0
1992-08-12,1992,0,17.059,0,rain,0,8,0
1992-08-13,1992,0,17.507,0,rain,0,8,0
1992-08-14,1992,0,18.919,0,rain,0,8,0
1992-08-15,1992,0,18.424,0,rain,0,8,0
1992-08-16,1992,0,18.788,0,rain,0,8,0
1992-08-17,1992,0,18.064,0,rain,0,8,0
1992-08-18,1992,2.178,18.101,0,rain,0,8,0
1992-08-19,1992,0,19.047,0,rain,0,8,0
1992-08-20,1992,0,18.875,0,rain,0,8,0
1992-08-21,1992,0,17.738,0,rain,0,8,0
1992-08-22,1992,18.264,13.307,0,rain,0,8,0
1992-08-23,1992,28.034,10.773,0,rain,0,8,0
1992-08-24,1992,2.502,10.829,0,rain,0,8,0
1992-08-25,1992,0.9,11.836,0,rain,0,8,0
1992-08-26,1992,0,11.576,0,rain,0,8,0
1992-08-27,1992,0,12.289,0,rain,0,8,0
1992-08-28,1992,0,13.801,0,rain,0,8,0
1992-08-29,1992,0,14.072,0,rain,0,8,0
1992-08-30,1992,6.387,13.556,0,rain,0,8,0
1992-08-31,1992,10.202,11.204,0,rain,0,8,0
1992-09-01,1992,0,11.396,0,rain,0,9,0
1992-09-02,1992,0,13.31,0,rain,0,9,0
1992-09-03,1992,0,14.136,0,rain,0,9,0
1992-09-04,1992,0,12.695,0,rain,0,9,0
1992-09-05,1992,0,11.503,0,rain,0,9,0
1992-09-06,1992,0,13.219,0,rain,0,9,0
1992-09-07,1992,0,14.142,0,rain,0,9,0
1992-09-08,1992,0,15.176,0,rain,0,9,0
1992-09-09,1992,0,15.764,0,rain,0,9,0
1992-09-10,1992,0,15.841,0,rain,0,9,0
1992-09-11,1992,0,15.587,0,rain,0,9,0
1992-09-12,1992,0,15.541,0,rain,0,9,0
1992-09-13,1992,0,15.241,0,rain,0,9,0
1992-09-14,1992,7.166,14.681,0,rain,0,9,0
1992-09-15,1992,0.346,14.106,0,rain,0,9,0
1992-09-16,1992,0,14.419,0,rain,0,9,0
1992-09-17,1992,0,14.79,0,rain,0,9,0
1992-09-18,1992,14.494,13.683,0,rain,0,9,0
1992-09-19,1992,1.002,10.238,0,rain,0,9,0
1992-09-20,1992,0,11.098,0,rain,0,9,0
1992-09-21,1992,0,12.933,0,rain,0,9,0
1992-09-22,1992,0,13.801,0,rain,0,9,0
1992-09-23,1992,0,14.666,0,rain,0,9,0
1992-09-24,1992,0,14.641,0,rain,0,9,0
1992-09-25,1992,0,10.979,0,rain,0,9,0
1992-09-26,1992,0,10.14,0,rain,0,9,0
1992-09-27,1992,0,12.41,0,rain,0,9,0
1992-09-28,1992,0,13.265,0,rain,0,9,0
1992-09-29,1992,0,13.04,0,rain,0,9,0
1992-09-30,1992,0,12.998,0,rain,0,9,0
1992-10-01,1993,0,12.973,0,rain,0,10,0
1992-10-02,1993,0,12.818,0,rain,0,10,0
1992-10-03,1993,0,11.776,0,rain,0,10,0
1992-10-04,1993,0,10.678,0,rain,0,10,0
1992-10-05,1993,0,10.709,0,rain,0,10,0
1992-10-06,1993,0,8.951,0,rain,0,10,0
1992-10-07,1993,0,3.511,0,rain,0,10,0
1992-10-08,1993,0,5.504,0,rain,0,10,0
1992-10-09,1993,0,8.925,0,rain,0,10,0
1992-10-10,1993,0,9.76,0,rain,0,10,0
1992-10-11,1993,0,11.095,0,rain,0,10,0
1992-10-12,1993,0,11.813,0,rain,0,10,0
1992-10-13,1993,0,11.774,0,rain,0,10,0
1992-10-14,1993,0,10.613,0,rain,0,10,0
1992-10-15,1993,0,9.41,0,rain,0,10,0
1992-10-16,1993,0,8.898,0,rain,0,10,0
1992-10-17,1993,0,9.453,0,rain,0,10,0
1992-10-18,1993,0,9.977,0,rain,0,10,0
1992-10-19,1993,0,10.607,0,rain,0,10,0
1992-10-20,1993,0,10.803,0,rain,0,10,0
1992-10-21,1993,0,9.935,0,rain,0,10,0
1992-10-22,1993,0,10.378,0,rain,0,10,0
1992-10-23,1993,0,10.677,0,rain,0,10,0
1992-10-24,1993,5.78,9.513,0,rain,0,10,0
1992-10-25,1993,6.934,6.163,0,rain,0,10,0
1992-10-26,1993,0,6.237,0,rain,0,10,0
1992-10-27,1993,0,6.529,0,rain,0,10,0
1992-10-28,1993,6.292,4.215,0,rain,0,10,0
1992-10-29,1993,6.141,3.409,0,rain,0,10,0
1992-10-30,1993,15.835,4.297,0,rain,0,10,0
1992-10-31,1993,0,-1.266,1,snow,0,10,0
1992-11-01,1993,0,-0.784,1,snow,0,11,0
1992-11-02,1993,1.208,-0.648,1,snow,1.208,11,1.208
1992-11-03,1993,0,-6.272,1,snow,0,11,1.208
1992-11-04,1993,0,-5.443,1,snow,0,11,1.208
1992-11-05,1993,0,-4.341,1,snow,0,11,1.208
1992-11-06,1993,0,-2.929,1,snow,0,11,1.208
1992-11-07,1993,0,1.312,0,rain,0,11,1.208
1992-11-08,1993,0,2.032,0,rain,0,11,1.208
1992-11-09,1993,0,1.048,0,rain,0,11,1.208
1992-11-10,1993,14.806,-2.602,1,snow,14.806,11,16.014
1992-11-11,1993,0,-4.28,1,snow,0,11,16.014
1992-11-12,1993,0,-0.596,1,snow,0,11,16.014
1992-11-13,1993,0,1.333,0,rain,0,11,16.014
1992-11-14,1993,0,3.883,0,rain,0,11,16.014
1992-11-15,1993,0,4.379,0,rain,0,11,16.014
1992-11-16,1993,0,3.282,0,rain,0,11,16.014
1992-11-17,1993,0,2.277,0,rain,0,11,16.014
1992-11-18,1993,0,0.829,0,rain,0,11,16.014
1992-11-19,1993,4.389,-0.345,1,snow,4.389,11,20.403
1992-11-20,1993,7.509,-5.981,1,snow,7.509,11,27.912
1992-11-21,1993,0,-4.253,1,snow,0,11,27.912
1992-11-22,1993,0,-4.665,1,snow,0,11,27.912
1992-11-23,1993,0,-9.127,1,snow,0,11,27.912
1992-11-24,1993,0,-11.01,1,snow,0,11,27.912
1992-11-25,1993,0,-10.744,1,snow,0,11,27.912
1992-11-26,1993,0,-6.265,1,snow,0,11,27.912
1992-11-27,1993,0,-4.986,1,snow,0,11,27.912
1992-11-28,1993,0,-4.433,1,snow,0,11,27.912
1992-11-29,1993,0,-7.528,1,snow,0,11,27.912
1992-11-30,1993,0,-4.366,1,snow,0,11,27.912
1992-12-01,1993,0,-1.358,1,snow,0,12,27.912
1992-12-02,1993,0,-0.191,1,snow,0,12,27.912
1992-12-03,1993,23.781,-1.442,1,snow,23.781,12,51.693
1992-12-04,1993,47.241,-3.877,1,snow,47.241,12,98.934
1992-12-05,1993,17.666,-8.713,1,snow,17.666,12,116.6
1992-12-06,1993,0,-8.399,1,snow,0,12,116.6
1992-12-07,1993,1.385,-5.991,1,snow,1.385,12,117.985
1992-12-08,1993,0.458,-4.681,1,snow,0.458,12,118.443
1992-12-09,1993,0,-3.165,1,snow,0,12,118.443
1992-12-10,1993,0,1.482,0,rain,0,12,118.443
1992-12-11,1993,1.018,-0.03,1,snow,1.018,12,119.461
1992-12-12,1993,11.048,-5.586,1,snow,11.048,12,130.509
1992-12-13,1993,0,-10.953,1,snow,0,12,130.509
1992-12-14,1993,0,-10.357,1,snow,0,12,130.509
1992-12-15,1993,0.756,-10.215,1,snow,0.756,12,131.265
1992-12-16,1993,0,-12.622,1,snow,0,12,131.265
1992-12-17,1993,2.041,-9.233,1,snow,2.041,12,133.306
1992-12-18,1993,13.792,-8.623,1,snow,13.792,12,147.09799999999998
1992-12-19,1993,0,-11.654,1,snow,0,12,147.09799999999998
1992-12-20,1993,0.496,-7.742,1,snow,0.496,12,147.594
1992-12-21,1993,0,-5.831,1,snow,0,12,147.594
1992-12-22,1993,0,-6.264,1,snow,0,12,147.594
1992-12-23,1993,0,-5.424,1,snow,0,12,147.594
1992-12-24,1993,0,-4.101,1,snow,0,12,147.594
1992-12-25,1993,0,-5.233,1,snow,0,12,147.594
1992-12-26,1993,0,-5.469,1,snow,0,12,147.594
1992-12-27,1993,11.428,-4.23,1,snow,11.428,12,159.022
1992-12-28,1993,29.953,-0.687,1,snow,29.953,12,188.975
1992-12-29,1993,0,-0.125,1,snow,0,12,188.975
1992-12-30,1993,0,-2.778,1,snow,0,12,188.975
1992-12-31,1993,0,-2.609,1,snow,0,12,188.975
1993-01-01,1993,0,-1.247,1,snow,0,1,188.975
1993-01-02,1993,0.955,-2.637,1,snow,0.955,1,189.93
1993-01-03,1993,0,-12.734,1,snow,0,1,189.93
1993-01-04,1993,0,-8.561,1,snow,0,1,189.93
1993-01-05,1993,0,-5.759,1,snow,0,1,189.93
1993-01-06,1993,25.574,-2.847,1,snow,25.574,1,215.504
1993-01-07,1993,53.594,-1.152,1,snow,53.594,1,269.098
1993-01-08,1993,20.625,-3.646,1,snow,20.625,1,289.723
1993-01-09,1993,4.047,-6.269,1,snow,4.047,1,293.77
1993-01-10,1993,27.94,-4.115,1,snow,27.94,1,321.71
1993-01-11,1993,0,-8.383,1,snow,0,1,321.71
1993-01-12,1993,1.112,-9.619,1,snow,1.112,1,322.822
1993-01-13,1993,6.092,-5.773,1,snow,6.092,1,328.914
1993-01-14,1993,4.632,-3.172,1,snow,4.632,1,333.546
1993-01-15,1993,3.09,-2.575,1,snow,3.09,1,336.636
1993-01-16,1993,22.773,-1.836,1,snow,22.773,1,359.409
1993-01-17,1993,4.253,-0.675,1,snow,4.253,1,363.662
1993-01-18,1993,28.392,-1.588,1,snow,28.392,1,392.054
1993-01-19,1993,13.702,-4.327,1,snow,13.702,1,405.75600000000003
1993-01-20,1993,0,-3.323,1,snow,0,1,405.75600000000003
1993-01-21,1993,0,-0.444,1,snow,0,1,405.75600000000003
1993-01-22,1993,0,-0.019,1,snow,0,1,405.75600000000003
1993-01-23,1993,0,-7.17,1,snow,0,1,405.75600000000003
1993-01-24,1993,0,-6.187,1,snow,0,1,405.75600000000003
1993-01-25,1993,0,-2.064,1,snow,0,1,405.75600000000003
1993-01-26,1993,0,0.307,0,rain,0,1,405.75600000000003
1993-01-27,1993,0,-0.196,1,snow,0,1,405.75600000000003
1993-01-28,1993,0,-1.816,1,snow,0,1,405.75600000000003
1993-01-29,1993,3.019,-2.031,1,snow,3.019,1,408.775
1993-01-30,1993,0.078,-0.724,1,snow,0.078,1,408.853
1993-01-31,1993,10.436,-0.229,1,snow,10.436,1,419.289
1993-02-01,1993,7.942,-4.909,1,snow,7.942,2,427.231
1993-02-02,1993,0,-4.58,1,snow,0,2,427.231
1993-02-03,1993,0,-4.565,1,snow,0,2,427.231
1993-02-04,1993,0,-5.32,1,snow,0,2,427.231
1993-02-05,1993,0,-3.571,1,snow,0,2,427.231
1993-02-06,1993,0,-1.459,1,snow,0,2,427.231
1993-02-07,1993,1.244,-0.024,1,snow,1.244,2,428.475
1993-02-08,1993,46.239,-0.885,1,snow,46.239,2,474.714
1993-02-09,1993,5.989,-2.668,1,snow,5.989,2,480.703
1993-02-10,1993,0,-4.137,1,snow,0,2,480.703
1993-02-11,1993,0,-3.688,1,snow,0,2,480.703
1993-02-12,1993,0,-3.246,1,snow,0,2,480.703
1993-02-13,1993,0,-5.107,1,snow,0,2,480.703
1993-02-14,1993,1.902,-5.788,1,snow,1.902,2,482.605
1993-02-15,1993,5.502,-6.034,1,snow,5.502,2,488.10699999999997
1993-02-16,1993,1.359,-4.298,1,snow,1.359,2,489.466
1993-02-17,1993,0,-3.51,1,snow,0,2,489.466
1993-02-18,1993,11.29,-1.614,1,snow,11.29,2,500.756
1993-02-19,1993,49.735,0.635,0,rain,0,2,500.756
1993-02-20,1993,9.874,-4.259,1,snow,9.874,2,510.63
1993-02-21,1993,10.869,-6.15,1,snow,10.869,2,521.499
1993-02-22,1993,0,-5.213,1,snow,0,2,521.499
1993-02-23,1993,0.144,-3.129,1,snow,0.144,2,521.643
1993-02-24,1993,26.359,-4.87,1,snow,26.359,2,548.002
1993-02-25,1993,0,-5.293,1,snow,0,2,548.002
1993-02-26,1993,0,-3.685,1,snow,0,2,548.002
1993-02-27,1993,0,0.521,0,rain,0,2,548.002
1993-02-28,1993,6.2,-1.017,1,snow,6.2,2,554.202
1993-03-01,1993,0,-0.771,1,snow,0,3,554.202
1993-03-02,1993,0,-1.471,1,snow,0,3,554.202
1993-03-03,1993,0,-1.273,1,snow,0,3,554.202
1993-03-04,1993,0,-1.18,1,snow,0,3,554.202
1993-03-05,1993,0,-0.783,1,snow,0,3,554.202
1993-03-06,1993,0,1.529,0,rain,0,3,554.202
1993-03-07,1993,0,2.992,0,rain,0,3,554.202
1993-03-08,1993,0,3.825,0,rain,0,3,554.202
1993-03-09,1993,0,3.581,0,rain,0,3,554.202
1993-03-10,1993,0,2.872,0,rain,0,3,554.202
1993-03-11,1993,0,0.216,0,rain,0,3,554.202
1993-03-12,1993,0,-5.046,1,snow,0,3,554.202
1993-03-13,1993,0,-2.934,1,snow,0,3,554.202
1993-03-14,1993,0,-0.044,1,snow,0,3,554.202
1993-03-15,1993,0,2.018,0,rain,0,3,554.202
1993-03-16,1993,0,3.034,0,rain,0,3,554.202
1993-03-17,1993,2.13,2.469,0,rain,0,3,554.202
1993-03-18,1993,0,4.459,0,rain,0,3,554.202
1993-03-19,1993,0,3.103,0,rain,0,3,554.202
1993-03-20,1993,0,3.173,0,rain,0,3,554.202
1993-03-21,1993,0,4.749,0,rain,0,3,554.202
1993-03-22,1993,0,4.809,0,rain,0,3,554.202
1993-03-23,1993,0,5.408,0,rain,0,3,554.202
